ID,ActionDate,ActionType,NullColumn,
72408,3/16/11,Mailing,,
72408,9/23/15,Email,,
7241,3/22/06,Meeting,,
7241,5/25/11,Email,,
72411,12/16/10,Mailing,,
72411,1/9/13,Email,,
72411,1/11/13,Mailing,,
72411,1/28/13,Email,,
72411,2/12/13,Mailing,,
72411,2/7/13,Meeting,,
72417,10/10/13,Email,,
7243,4/19/06,Phone Call,,
7243,11/17/06,Meeting,,
7243,5/12/08,Phone Call,,
7243,5/22/08,Email,,
7243,10/17/08,Meeting,,
7243,10/23/08,Mailing,,
7243,2/12/09,Email,,
7243,12/8/10,Phone Call,,
7243,12/10/10,Phone Call,,
7243,12/10/10,Email,,
7243,5/18/11,Mailing,,
7243,4/22/13,Email,,
7243,3/10/14,Email,,
72432,2/24/16,Email,,
72443,2/1/12,Email,,
72444,2/1/12,Email,,
72444,2/23/12,Meeting,,
72444,2/24/12,Mailing,,
7246,1/26/07,Meeting,,
7246,12/13/07,Meeting,,
7246,1/7/08,Email,,
7246,9/27/10,Meeting,,
7246,1/19/11,Mailing,,
7246,6/24/11,Meeting,,
7246,12/22/11,Meeting,,
7246,1/13/12,Meeting,,
7246,1/18/12,Mailing,,
7246,3/15/12,Email,,
7246,6/22/12,Email,,
7246,3/5/13,Email,,
7246,3/7/13,Mailing,,
7246,5/3/13,Email,,
7246,5/29/13,Meeting,,
7246,5/29/13,Phone Call,,
7246,5/30/13,Email,,
7246,6/11/13,Email,,
7246,11/8/13,Email,,
7246,12/19/13,Meeting,,
7246,1/16/14,Phone Call,,
7246,1/28/14,Phone Call,,
7246,1/28/14,Email,,
7246,4/10/14,Email,,
7246,5/22/14,Phone Call,,
7246,6/16/14,Email,,
7246,4/28/15,Email,,
7246,5/18/15,Meeting,,
7246,10/1/15,Email,,
7246,11/30/15,Email,,
7246,1/8/16,Phone Call,,
7246,1/25/16,Mailing,,
7246,1/12/16,Mailing,,
7246,2/2/16,Phone Call,,
7246,2/26/16,Mailing,,
72465,1/11/16,Email,,
72469,4/23/12,Email,,
72469,5/31/12,Phone Call,,
72474,5/4/12,Email,,
72474,2/21/13,Phone Call,,
72474,3/27/13,Email,,
72474,4/3/13,Email,,
72474,1/17/14,Mailing,,
72474,1/28/14,Email,,
72474,1/31/14,Phone Call,,
72474,2/24/14,Email,,
72474,3/11/14,Email,,
72474,3/11/14,Mailing,,
72475,5/4/12,Email,,
72475,2/21/13,Email,,
72475,3/27/13,Email,,
72475,4/3/13,Email,,
72475,1/17/14,Mailing,,
72475,1/28/14,Email,,
72475,1/31/14,Phone Call,,
72475,2/24/14,Email,,
72475,3/11/14,Email,,
72475,3/11/14,Mailing,,
72477,5/30/13,Email,,
72478,5/31/13,Email,,
72489,5/30/13,Email,,
72490,5/30/13,Email,,
72493,4/26/12,Email,,
72496,9/29/11,Email,,
72498,5/28/15,Phone Call,,
72500,1/14/14,Email,,
72501,7/6/12,Phone Call,,
72501,1/14/14,Email,,
72503,2/20/13,Email,,
72504,2/20/13,Email,,
72504,5/28/14,Mailing,,
72509,5/31/13,Email,,
72509,1/15/14,Phone Call,,
72509,3/10/14,Mailing,,
72509,5/8/14,Phone Call,,
72510,5/31/13,Email,,
72510,1/15/14,Phone Call,,
72510,3/10/14,Mailing,,
72515,10/30/15,Email,,
72519,11/15/12,Phone Call,,
72519,1/9/13,Email,,
72519,1/11/13,Mailing,,
72519,1/28/13,Email,,
72519,2/5/13,Phone Call,,
72519,1/17/14,Mailing,,
72519,1/28/14,Email,,
72519,1/29/14,Phone Call,,
72519,2/17/14,Mailing,,
72519,2/18/14,Mailing,,
72519,2/8/16,Phone Call,,
72520,1/9/13,Email,,
72520,1/11/13,Mailing,,
72520,1/28/13,Email,,
72520,2/5/13,Phone Call,,
72520,1/17/14,Mailing,,
72520,1/28/14,Email,,
72520,2/17/14,Mailing,,
72525,1/9/13,Email,,
72525,1/11/13,Mailing,,
72525,1/28/13,Email,,
72525,2/13/13,Email,,
72529,4/6/11,Meeting,,
72529,11/15/11,Phone Call,,
72529,12/12/11,Mailing,,
72529,7/31/12,Email,,
72529,8/9/12,Mailing,,
72529,3/27/13,Email,,
72529,6/25/13,Email,,
72529,8/9/13,Email,,
72529,3/21/14,Mailing,,
72530,4/6/11,Mailing,,
72530,12/12/11,Mailing,,
72530,7/31/12,Email,,
72530,8/9/12,Mailing,,
72530,3/27/13,Email,,
72530,6/25/13,Email,,
72530,3/21/14,Mailing,,
72537,5/30/13,Email,,
72538,5/30/13,Email,,
72547,7/15/15,Mailing,,
72547,7/23/15,Mailing,,
72547,10/9/15,Meeting,,
72547,11/10/15,Phone Call,,
7255,8/6/13,Meeting,,
72558,3/29/12,Mailing,,
72558,3/27/12,Meeting,,
72558,5/2/14,Phone Call,,
72559,3/29/12,Mailing,,
72559,3/27/12,Meeting,,
72559,5/2/14,Phone Call,,
7257,5/30/14,Phone Call,,
72582,10/17/11,Email,,
72584,5/23/13,Email,,
72587,6/16/14,Mailing,,
72587,4/13/15,Email,,
72599,10/5/10,Mailing,,
72599,9/25/10,Meeting,,
72599,4/13/12,Phone Call,,
72599,5/15/12,Email,,
72599,6/5/12,Mailing,,
72599,7/2/12,Mailing,,
72599,5/9/13,Email,,
72599,7/22/13,Mailing,,
72599,4/24/14,Phone Call,,
72599,5/18/14,Phone Call,,
7260,9/4/15,Phone Call,,
7260,9/28/15,Email,,
7260,2/3/16,Email,,
7260,2/17/16,Email,,
72600,10/5/10,Mailing,,
72600,4/13/12,Phone Call,,
72600,5/15/12,Email,,
72600,6/5/12,Mailing,,
72600,7/22/13,Mailing,,
72600,4/24/14,Phone Call,,
72608,2/11/13,Phone Call,,
72609,6/9/15,Email,,
72610,12/16/10,Mailing,,
72610,12/16/10,Meeting,,
72610,3/27/13,Email,,
72611,12/16/10,Mailing,,
72611,12/1/10,Meeting,,
72611,12/16/10,Phone Call,,
72611,3/27/13,Email,,
72614,4/24/15,Mailing,,
72614,5/21/15,Email,,
72622,5/30/13,Email,,
72623,10/3/11,Phone Call,,
72623,5/31/13,Email,,
72624,3/1/16,Email,,
72625,9/15/10,Phone Call,,
72625,10/14/10,Mailing,,
72625,12/7/11,Mailing,,
72625,5/1/13,Mailing,,
72625,6/13/13,Mailing,,
72625,12/5/13,Meeting,,
72625,12/19/13,Mailing,,
72625,3/20/14,Mailing,,
72625,12/19/14,Mailing,,
72625,2/11/15,Mailing,,
72625,12/16/15,Mailing,,
72625,3/2/16,Mailing,,
7263,3/25/14,Meeting,,
7263,4/1/14,Phone Call,,
7263,6/10/14,Mailing,,
72640,5/2/13,Meeting,,
7265,12/2/04,Email,,
7265,6/13/05,Meeting,,
7265,6/23/05,Mailing,,
7265,12/19/06,Mailing,,
7265,5/15/07,Email,,
7265,5/17/07,Email,,
7265,10/19/07,Meeting,,
7265,11/28/07,Meeting,,
7265,12/16/08,Email,,
7265,5/13/09,Email,,
7265,5/13/09,Email,,
7265,5/25/11,Email,,
7265,8/15/11,Mailing,,
7265,5/29/12,Email,,
7265,8/1/12,Mailing,,
7265,6/13/13,Mailing,,
72653,5/28/15,Phone Call,,
72653,2/29/16,Phone Call,,
72657,1/8/13,Email,,
72657,1/11/13,Mailing,,
72657,1/28/13,Email,,
72657,2/12/13,Mailing,,
72657,2/12/13,Mailing,,
72657,3/29/13,Email,,
72657,6/25/13,Email,,
72658,1/8/13,Email,,
72658,1/28/13,Email,,
72658,1/11/13,Mailing,,
72658,3/29/13,Email,,
72658,6/25/13,Email,,
7267,3/12/15,Meeting,,
7267,4/9/15,Email,,
72683,10/5/12,Phone Call,,
72695,3/27/13,Email,,
72695,4/10/13,Email,,
72699,5/29/14,Phone Call,,
72699,6/13/14,Email,,
72699,7/24/14,Mailing,,
7270,8/20/15,Email,,
7270,2/5/16,Email,,
7270,2/17/16,Email,,
7270,2/25/16,Mailing,,
7270,2/26/16,Email,,
72704,9/11/13,Email,,
72711,5/1/13,Email,,
72713,7/25/14,Mailing,,
72714,9/11/13,Email,,
72714,7/25/14,Mailing,,
72716,7/25/14,Mailing,,
7272,3/6/12,Meeting,,
7272,3/1/12,Mailing,,
7272,5/29/14,Phone Call,,
7272,11/5/14,Mailing,,
7272,6/11/14,Meeting,,
7272,5/27/15,Email,,
7272,12/3/15,Email,,
7272,12/9/15,Email,,
7272,12/15/15,Mailing,,
7272,1/8/16,Mailing,,
72722,9/16/11,Email,,
72722,5/30/13,Email,,
72722,5/31/13,Email,,
72722,11/18/13,Email,,
72723,6/7/13,Email,,
72726,1/19/16,Email,,
72727,2/20/13,Email,,
72727,5/30/13,Email,,
72729,4/24/12,Email,,
7273,3/1/12,Meeting,,
7273,3/6/12,Mailing,,
7273,5/29/14,Phone Call,,
7273,6/11/14,Meeting,,
7273,5/20/15,Phone Call,,
7273,12/3/15,Email,,
7273,12/3/15,Email,,
7273,12/9/15,Email,,
7273,12/15/15,Mailing,,
7273,1/8/16,Email,,
72731,2/25/15,Email,,
72731,9/15/15,Mailing,,
72733,10/17/11,Email,,
72735,7/25/14,Mailing,,
72736,7/25/14,Mailing,,
72738,1/9/13,Email,,
72738,2/13/13,Email,,
72738,1/11/13,Mailing,,
72738,1/28/13,Email,,
72738,9/23/13,Phone Call,,
72739,1/9/13,Email,,
72739,2/13/13,Email,,
72739,1/11/13,Mailing,,
72739,1/28/13,Email,,
72739,9/23/13,Phone Call,,
72747,7/24/14,Email,,
72749,2/29/16,Email,,
72757,5/2/13,Email,,
72757,1/5/15,Email,,
72757,2/9/16,Mailing,,
72759,5/30/13,Email,,
72764,5/30/13,Email,,
72764,5/31/13,Phone Call,,
72765,4/24/12,Email,,
72765,5/30/13,Email,,
72765,5/31/13,Phone Call,,
72777,3/2/12,Email,,
72777,5/17/12,Email,,
72777,5/25/12,Phone Call,,
72777,5/31/12,Phone Call,,
7279,1/6/15,Mailing,,
7279,1/6/15,Email,,
7279,7/6/15,Email,,
7279,7/23/15,Email,,
7279,8/24/15,Email,,
72790,11/18/14,Email,,
72795,1/26/16,Email,,
72796,6/25/13,Email,,
72797,6/25/13,Email,,
7280,8/28/09,Meeting,,
7280,4/22/10,Meeting,,
7280,2/15/13,Meeting,,
7280,1/18/13,Phone Call,,
7280,3/8/13,Mailing,,
7280,3/19/13,Mailing,,
7280,5/17/13,Email,,
7280,5/12/14,Email,,
7280,10/9/15,Email,,
72802,2/11/13,Email,,
72803,12/7/10,Meeting,,
72803,2/11/13,Email,,
72810,4/24/12,Email,,
72810,5/31/12,Phone Call,,
72810,2/18/13,Phone Call,,
72811,4/24/12,Email,,
72811,5/31/12,Phone Call,,
72819,1/3/14,Mailing,,
7282,7/20/05,Phone Call,,
7282,9/12/05,Meeting,,
7282,9/12/05,Mailing,,
7282,12/21/05,Mailing,,
7282,12/16/05,Meeting,,
7282,9/26/06,Meeting,,
7282,11/14/06,Meeting,,
7282,4/30/07,Phone Call,,
7282,9/28/07,Meeting,,
7282,11/12/07,Mailing,,
7282,5/19/08,Email,,
7282,5/19/08,Phone Call,,
72821,2/9/12,Phone Call,,
72823,5/30/13,Email,,
72830,4/23/12,Email,,
72830,5/31/12,Phone Call,,
72830,5/21/13,Email,,
72830,5/30/13,Email,,
72844,9/29/10,Meeting,,
72852,8/20/14,Mailing,,
72854,1/15/14,Meeting,,
72860,1/9/13,Email,,
72860,1/11/13,Mailing,,
72860,1/28/13,Email,,
72860,2/13/13,Email,,
72864,7/30/13,Email,,
72865,2/20/13,Email,,
72869,4/16/13,Email,,
7287,3/6/08,Phone Call,,
72875,3/10/14,Email,,
72958,5/30/12,Phone Call,,
72960,5/30/13,Email,,
72968,10/28/11,Meeting,,
72968,12/7/11,Mailing,,
72968,1/9/12,Mailing,,
72968,7/19/12,Mailing,,
72968,12/7/12,Mailing,,
72968,6/25/13,Email,,
72968,12/18/13,Mailing,,
72968,1/30/14,Email,,
72968,4/25/14,Phone Call,,
72968,5/30/14,Phone Call,,
7299,12/21/05,Mailing,,
7299,2/23/07,Phone Call,,
7299,5/29/07,Phone Call,,
7299,2/20/08,Email,,
7299,4/18/08,Phone Call,,
7299,5/19/08,Email,,
7299,5/25/11,Email,,
7299,5/11/15,Email,,
7300,12/10/03,Phone Call,,
7300,9/8/05,Mailing,,
7300,12/21/05,Mailing,,
7300,2/23/07,Phone Call,,
7300,4/18/08,Phone Call,,
73002,11/30/11,Email,,
73002,12/10/12,Email,,
73002,12/18/13,Email,,
73002,8/26/14,Mailing,,
73002,12/17/14,Email,,
73002,1/28/15,Mailing,,
73006,11/27/12,Mailing,,
73006,7/31/14,Phone Call,,
73006,1/21/16,Phone Call,,
73006,1/22/16,Phone Call,,
73006,1/27/16,Meeting,,
73016,11/11/15,Mailing,,
73018,11/11/15,Mailing,,
7302,11/25/14,Mailing,,
7302,11/20/14,Meeting,,
73023,2/13/14,Meeting,,
73023,10/3/14,Email,,
73023,3/2/16,Email,,
73024,3/6/13,Email,,
73024,3/6/13,Email,,
73024,3/20/13,Mailing,,
73024,3/27/13,Email,,
73024,3/29/13,Email,,
73024,3/29/13,Email,,
73024,10/16/13,Email,,
73024,9/16/14,Meeting,,
73060,4/14/14,Phone Call,,
73060,11/7/15,Meeting,,
7307,6/15/06,Meeting,,
7308,12/15/06,Meeting,,
7308,9/23/09,Phone Call,,
7308,8/2/12,Meeting,,
73088,4/10/12,Mailing,,
73088,9/20/13,Meeting,,
73088,10/25/13,Mailing,,
73088,5/19/14,Phone Call,,
73088,6/2/14,Phone Call,,
73088,7/14/14,Meeting,,
7310,12/12/03,Meeting,,
7310,3/10/10,Phone Call,,
7310,5/24/11,Email,,
7310,7/31/12,Mailing,,
7311,12/12/03,Meeting,,
7311,6/18/10,Mailing,,
7311,5/24/11,Email,,
7311,6/1/15,Email,,
73174,5/31/14,Email,,
73175,10/26/11,Email,,
73175,4/1/13,Phone Call,,
73176,10/26/11,Email,,
73176,4/1/13,Phone Call,,
7319,5/8/08,Phone Call,,
7319,5/21/10,Email,,
73196,3/16/11,Mailing,,
73196,7/23/13,Mailing,,
7321,12/3/09,Meeting,,
7321,12/10/09,Mailing,,
7321,12/10/10,Phone Call,,
7321,5/25/11,Phone Call,,
7321,8/4/11,Mailing,,
73226,10/2/08,Phone Call,,
7323,6/16/05,Phone Call,,
7323,5/14/08,Phone Call,,
7323,9/4/09,Phone Call,,
7323,2/3/14,Email,,
73234,11/14/12,Email,,
73235,11/14/12,Email,,
7324,10/6/05,Mailing,,
7324,5/14/08,Phone Call,,
7324,9/23/09,Mailing,,
7324,10/14/15,Mailing,,
7325,4/18/14,Email,,
7325,5/29/14,Email,,
7326,5/29/14,Email,,
7327,5/13/11,Phone Call,,
7327,5/13/11,Email,,
7327,5/31/13,Email,,
7327,11/9/15,Meeting,,
73276,5/14/15,Phone Call,,
7328,7/31/06,Phone Call,,
7328,9/15/15,Meeting,,
73288,4/17/14,Email,,
73292,6/7/11,Meeting,,
73292,8/10/11,Mailing,,
733,3/10/08,Phone Call,,
73300,7/13/12,Mailing,,
73305,9/29/11,Email,,
73305,7/12/12,Email,,
73306,3/11/13,Email,,
73323,2/24/14,Mailing,,
73329,11/11/15,Mailing,,
73339,2/3/12,Email,,
73340,2/3/12,Email,,
73348,5/21/13,Email,,
73348,5/30/13,Email,,
73348,7/30/13,Phone Call,,
73348,12/3/13,Phone Call,,
73349,5/21/13,Email,,
73349,5/30/13,Email,,
73349,7/30/13,Phone Call,,
73349,12/3/13,Phone Call,,
73361,5/6/15,Email,,
73361,5/13/15,Email,,
73362,5/6/15,Email,,
73362,5/13/15,Email,,
73367,8/22/12,Email,,
73370,4/17/12,Email,,
73370,10/8/13,Email,,
73371,4/17/12,Email,,
73376,1/18/13,Email,,
73376,10/15/14,Mailing,,
73376,6/12/15,Phone Call,,
73377,1/18/13,Email,,
73377,1/18/13,Phone Call,,
73377,6/12/15,Phone Call,,
73386,1/10/13,Email,,
73386,1/15/14,Mailing,,
73386,1/22/14,Email,,
73387,1/10/13,Email,,
73387,1/15/14,Mailing,,
73387,1/22/14,Email,,
73389,7/7/14,Meeting,,
73389,11/5/14,Mailing,,
73393,6/3/13,Email,,
73394,6/3/13,Email,,
73398,1/13/14,Email,,
73401,4/17/14,Email,,
73407,1/9/13,Email,,
73407,1/11/13,Mailing,,
73407,1/28/13,Email,,
73407,2/13/13,Email,,
73408,1/9/13,Email,,
73408,1/11/13,Mailing,,
73408,1/28/13,Email,,
73408,2/13/13,Email,,
73410,5/30/13,Email,,
73411,5/30/13,Email,,
73416,12/1/11,Email,,
73430,6/25/13,Email,,
73430,12/20/13,Email,,
73430,3/4/14,Mailing,,
73430,3/19/15,Email,,
73430,6/1/15,Email,,
73431,6/25/13,Email,,
73431,12/20/13,Email,,
73431,3/4/14,Mailing,,
73431,3/19/15,Email,,
73438,5/30/13,Email,,
73438,3/12/14,Email,,
73439,11/10/11,Meeting,,
73439,5/21/13,Email,,
73442,5/30/13,Email,,
73442,5/31/13,Email,,
73446,4/22/14,Phone Call,,
73446,5/5/14,Email,,
73448,9/6/11,Meeting,,
73448,9/8/11,Phone Call,,
73448,9/12/11,Mailing,,
73448,4/16/12,Email,,
73448,4/16/12,Email,,
73448,6/22/12,Meeting,,
73448,4/23/13,Email,,
73448,4/22/14,Email,,
73450,9/16/13,Email,,
73451,12/15/14,Email,,
73456,3/12/14,Email,,
73457,9/28/11,Email,,
73457,12/30/11,Phone Call,,
73457,3/12/14,Email,,
73459,3/2/16,Email,,
73464,5/31/13,Phone Call,,
73476,7/26/12,Meeting,,
73476,8/1/12,Email,,
73476,1/23/14,Email,,
73477,2/19/13,Email,,
73477,1/23/14,Email,,
73477,6/9/15,Mailing,,
73479,3/10/15,Email,,
7348,11/3/03,Meeting,,
7348,12/21/05,Mailing,,
7348,8/23/06,Mailing,,
7348,5/23/11,Email,,
73482,9/11/12,Email,,
73483,9/11/12,Email,,
73486,4/26/12,Email,,
73486,6/18/12,Mailing,,
73486,7/18/12,Email,,
73486,8/1/12,Mailing,,
73486,8/7/12,Email,,
73486,8/24/12,Email,,
73486,8/29/12,Phone Call,,
73486,9/29/12,Meeting,,
73486,11/9/12,Email,,
73486,11/13/12,Email,,
73486,12/17/12,Mailing,,
73486,2/4/13,Email,,
73486,2/12/13,Mailing,,
73486,2/21/13,Phone Call,,
73486,3/27/13,Email,,
73486,5/9/13,Email,,
73486,9/16/13,Phone Call,,
73486,11/1/13,Email,,
73486,11/19/13,Email,,
73486,12/19/13,Mailing,,
73486,2/21/14,Email,,
73486,3/31/14,Mailing,,
73486,4/15/14,Email,,
73486,4/22/14,Phone Call,,
73486,5/22/14,Email,,
73486,4/16/14,Email,,
73486,6/18/14,Mailing,,
73486,2/11/15,Mailing,,
73486,3/31/15,Mailing,,
73486,5/11/15,Email,,
73486,5/14/15,Email,,
73487,4/26/12,Email,,
73487,6/18/12,Mailing,,
73487,7/18/12,Email,,
73487,8/1/12,Mailing,,
73487,8/24/12,Email,,
73487,8/29/12,Phone Call,,
73487,9/28/12,Meeting,,
73487,11/13/12,Email,,
73487,11/9/12,Email,,
73487,12/17/12,Mailing,,
73487,2/4/13,Email,,
73487,2/12/13,Mailing,,
73487,2/7/13,Meeting,,
73487,3/27/13,Email,,
73487,11/4/13,Mailing,,
73487,9/16/13,Phone Call,,
73487,11/19/13,Email,,
73487,12/19/13,Mailing,,
73487,2/21/14,Email,,
73487,4/15/14,Email,,
73487,4/16/14,Email,,
73487,5/22/14,Email,,
73487,6/18/14,Mailing,,
73487,11/5/14,Mailing,,
73487,11/5/15,Mailing,,
7349,5/4/10,Meeting,,
7349,5/10/10,Mailing,,
73492,4/4/13,Email,,
73493,7/12/12,Email,,
73493,4/4/13,Email,,
73499,5/28/14,Phone Call,,
73499,5/28/14,Email,,
73499,5/30/14,Phone Call,,
73500,5/28/14,Phone Call,,
73500,5/28/14,Email,,
73500,5/30/14,Phone Call,,
73502,4/5/13,Phone Call,,
73502,4/16/13,Phone Call,,
73503,4/5/13,Phone Call,,
73503,4/16/13,Phone Call,,
73505,2/20/13,Email,,
73506,2/17/12,Phone Call,,
73506,2/20/13,Email,,
7352,8/27/04,Email,,
73526,3/14/14,Email,,
73527,3/14/14,Email,,
73529,2/20/13,Email,,
7353,5/25/11,Email,,
73530,2/20/13,Email,,
73547,6/3/15,Mailing,,
73548,11/30/11,Email,,
73548,6/3/15,Mailing,,
7355,10/22/14,Email,,
73553,4/16/13,Email,,
73564,12/10/12,Mailing,,
73564,9/3/15,Email,,
73565,12/10/12,Mailing,,
73567,2/19/13,Email,,
73567,5/21/13,Email,,
73568,3/7/12,Meeting,,
73568,2/16/12,Meeting,,
73568,5/17/12,Email,,
73568,3/12/14,Email,,
73568,5/2/14,Mailing,,
73568,5/5/14,Meeting,,
73572,5/8/15,Phone Call,,
73573,5/8/15,Phone Call,,
73578,4/30/15,Email,,
73579,1/17/14,Phone Call,,
73579,4/30/15,Email,,
73588,5/18/15,Mailing,,
73588,5/22/15,Email,,
73601,2/29/16,Email,,
73602,12/12/12,Email,,
73602,12/17/12,Email,,
73607,5/2/12,Email,,
73608,4/23/12,Email,,
73608,5/31/12,Phone Call,,
73609,1/30/12,Mailing,,
73609,3/14/13,Mailing,,
73611,4/29/14,Email,,
73612,8/22/12,Email,,
73612,4/29/14,Email,,
73614,4/23/12,Email,,
73614,5/31/12,Phone Call,,
73614,5/30/13,Email,,
73614,1/15/14,Phone Call,,
73616,2/24/15,Email,,
73617,3/29/12,Mailing,,
73617,3/27/12,Meeting,,
73618,8/31/12,Email,,
73620,5/30/14,Email,,
73621,5/30/14,Email,,
73622,8/26/13,Email,,
73628,12/10/15,Email,,
73628,12/15/15,Meeting,,
73628,12/16/15,Email,,
73629,3/26/13,Email,,
73629,5/30/13,Email,,
73629,11/14/13,Meeting,,
73629,11/18/13,Email,,
73629,11/15/13,Mailing,,
73629,9/24/14,Email,,
73630,3/26/13,Email,,
73630,5/31/13,Email,,
73630,11/14/13,Meeting,,
73630,9/24/14,Email,,
73638,1/11/12,Email,,
73638,1/18/12,Meeting,,
73638,5/30/12,Email,,
73638,1/19/12,Email,,
7364,7/6/11,Meeting,,
7364,10/3/11,Email,,
7364,6/6/12,Email,,
73643,5/6/15,Email,,
73644,5/6/15,Email,,
73649,4/23/12,Email,,
73649,5/31/12,Phone Call,,
73649,5/21/13,Email,,
73649,5/30/13,Email,,
73649,5/28/14,Email,,
73650,4/23/12,Email,,
73650,5/31/12,Phone Call,,
73650,5/21/13,Email,,
73650,5/30/13,Email,,
73650,5/28/14,Email,,
73652,5/7/15,Email,,
73653,1/27/12,Email,,
73669,12/31/15,Phone Call,,
73669,1/14/16,Mailing,,
7367,9/22/05,Meeting,,
7367,5/3/06,Meeting,,
7367,5/16/07,Phone Call,,
7367,5/17/07,Mailing,,
7367,5/8/08,Meeting,,
7367,5/14/08,Mailing,,
7367,5/18/09,Phone Call,,
7367,12/2/10,Email,,
7367,5/16/13,Email,,
7367,6/10/15,Email,,
7367,11/10/15,Email,,
7367,11/12/15,Email,,
7367,11/12/15,Meeting,,
73670,12/31/15,Phone Call,,
73670,1/14/16,Mailing,,
73672,5/2/13,Email,,
73672,6/11/13,Email,,
73673,2/15/13,Meeting,,
73673,4/12/13,Email,,
73673,4/18/13,Phone Call,,
73673,4/23/13,Email,,
73673,3/30/13,Email,,
73673,5/15/13,Email,,
73673,6/6/13,Phone Call,,
73673,6/11/13,Email,,
73673,11/1/13,Email,,
73673,1/13/14,Email,,
73677,2/28/12,Phone Call,,
73677,3/1/12,Meeting,,
73677,3/5/12,Mailing,,
73677,5/25/12,Phone Call,,
73678,2/28/12,Phone Call,,
73678,3/1/12,Meeting,,
73678,3/5/12,Mailing,,
73678,5/25/12,Phone Call,,
73683,4/17/12,Email,,
73684,4/17/12,Email,,
73692,1/17/14,Email,,
73695,6/25/13,Email,,
73705,4/18/12,Email,,
73706,4/18/12,Email,,
73711,1/24/12,Email,,
73712,1/24/12,Email,,
73714,3/14/13,Mailing,,
7372,1/20/09,Meeting,,
7372,1/23/09,Mailing,,
7372,4/13/09,Email,,
7372,5/13/11,Phone Call,,
7372,5/18/11,Email,,
7372,8/16/11,Meeting,,
7372,10/17/11,Meeting,,
7372,4/25/12,Phone Call,,
7372,11/28/12,Phone Call,,
7372,11/28/12,Email,,
7372,11/30/12,Meeting,,
7372,2/21/13,Email,,
7372,6/6/13,Meeting,,
7372,1/7/14,Email,,
7372,10/9/14,Email,,
7372,9/9/15,Mailing,,
73723,5/6/15,Email,,
73724,5/6/15,Email,,
73727,9/7/11,Phone Call,,
73731,5/7/15,Phone Call,,
73733,5/31/12,Phone Call,,
73737,5/31/12,Phone Call,,
73742,5/31/12,Email,,
73742,8/22/12,Email,,
73742,5/21/13,Email,,
73742,5/30/13,Email,,
73742,9/16/13,Email,,
73742,12/20/13,Email,,
73742,8/21/14,Email,,
73742,1/13/15,Mailing,,
73742,6/10/15,Mailing,,
73742,6/17/15,Phone Call,,
73743,5/31/12,Email,,
73743,5/21/13,Email,,
73743,12/20/13,Email,,
73743,1/13/15,Mailing,,
73743,6/10/15,Mailing,,
73743,6/17/15,Phone Call,,
73745,8/3/15,Email,,
73748,4/4/12,Mailing,,
73748,4/3/12,Meeting,,
73749,4/4/12,Mailing,,
73749,4/3/12,Meeting,,
73751,12/8/11,Mailing,,
73751,3/7/12,Email,,
73751,2/16/12,Meeting,,
73751,7/23/12,Email,,
73751,12/6/12,Email,,
73751,12/20/12,Email,,
73751,1/29/13,Mailing,,
73751,9/4/13,Email,,
73751,2/3/14,Mailing,,
73751,1/13/15,Mailing,,
73751,2/11/15,Mailing,,
73752,11/1/11,Phone Call,,
73752,12/8/11,Mailing,,
73752,3/7/12,Email,,
73752,7/23/12,Email,,
73752,8/24/12,Email,,
73752,12/6/12,Email,,
73752,12/20/12,Email,,
73752,1/29/13,Mailing,,
73752,9/4/13,Email,,
73752,2/3/14,Mailing,,
73752,1/13/15,Mailing,,
73762,9/11/13,Email,,
73763,3/18/14,Email,,
73765,10/6/11,Phone Call,,
73765,11/30/11,Email,,
73765,4/4/12,Mailing,,
73765,4/3/12,Meeting,,
73765,6/30/14,Phone Call,,
73766,9/28/11,Mailing,,
73766,4/23/12,Email,,
73766,5/31/12,Phone Call,,
73766,5/6/15,Email,,
73768,4/23/12,Email,,
73768,5/31/12,Phone Call,,
73769,4/23/12,Email,,
73769,5/31/12,Phone Call,,
73771,5/2/13,Email,,
73772,5/23/14,Email,,
73774,3/29/12,Mailing,,
73774,3/27/12,Meeting,,
73774,4/16/13,Email,,
73775,3/29/12,Mailing,,
73775,3/27/12,Meeting,,
73775,4/16/13,Email,,
73777,4/23/12,Email,,
73777,5/31/12,Phone Call,,
73781,11/7/11,Email,,
73786,8/1/12,Email,,
73786,4/30/13,Email,,
73786,2/26/15,Email,,
73786,3/20/15,Email,,
73786,3/30/15,Email,,
73786,4/15/15,Email,,
73789,5/27/14,Email,,
7379,3/7/06,Mailing,,
7379,5/19/11,Email,,
738,3/21/05,Meeting,,
738,3/15/05,Phone Call,,
738,11/21/06,Meeting,,
738,12/11/08,Phone Call,,
73806,12/11/12,Email,,
73815,4/30/15,Phone Call,,
73816,4/30/15,Phone Call,,
73821,4/26/12,Email,,
73821,7/26/12,Meeting,,
73821,8/1/12,Email,,
73821,8/8/12,Email,,
73821,6/25/13,Email,,
73821,7/2/14,Mailing,,
73821,7/21/14,Mailing,,
73821,3/10/15,Email,,
73822,4/26/12,Email,,
73822,2/12/13,Email,,
73822,2/21/13,Email,,
73822,2/28/13,Meeting,,
73822,3/1/13,Mailing,,
73822,3/15/13,Mailing,,
73822,4/18/14,Meeting,,
73822,4/21/14,Mailing,,
73822,7/1/14,Mailing,,
73822,10/7/14,Email,,
73822,2/11/15,Mailing,,
73822,4/21/15,Mailing,,
